"","Sample_id","NO3_mean","NH4_mean","TIN_mean","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","spec_PercentUrban","spec_PercentAg","year_bin","endo_status_text"
"1965","LL_ELVI_3",13.697585105896,18.1901512145996,31.8877372741699,"00443031","ELVI","00443031","Christopher L. York","York","Christopher","Christopher York","C York","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Along Colorado River banks, ca. 1 mi. below Tom Miller dam.",NA,NA,1947,7,5,"seed",4,3,1,0,"6/29/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector171","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",3,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1940,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1966","LL_ELVI_3",13.697585105896,18.1901512145996,31.8877372741699,"00443031","ELVI","00443031","Christopher L. York","York","Christopher","Christopher York","C York","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Along Colorado River banks, ca. 1 mi. below Tom Miller dam.",NA,NA,1947,7,5,"seed",3,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector171","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",3,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1940,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E-"
"1967","LL_AGHY_35",13.697585105896,18.1901512145996,31.8877372741699,"LL00322019","AGHY","00322019","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Colorado River, Austin.",NA,NA,1938,4,21,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",35,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"1","A. hyemalis",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E-"
"1968","LL_AGHY_30",13.697585105896,18.1901512145996,31.8877372741699,"LL00431561","AGHY","00431561","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin. Deep Eddy.",NA,NA,1936,4,26,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",30,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"1","A. hyemalis",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E-"
"1969","LL_ELVI_2",13.697585105896,18.1901512145996,31.8877372741699,"00443033","ELVI","00443033","David W. Dunlap","Dunlap","David","David Dunlap","D Dunlap","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Site 21 on the Shield Ranch. (See map in thesis).",NA,NA,1982,7,15,"seed",2,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector197","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",2,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1980,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"post-1970","E-"
"1970","LL_ELVI_2",13.697585105896,18.1901512145996,31.8877372741699,"00443033","ELVI","00443033","David W. Dunlap","Dunlap","David","David Dunlap","D Dunlap","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Site 21 on the Shield Ranch. (See map in thesis).",NA,NA,1982,7,15,"seed",3,0,0,0,"6/28/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector197","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",2,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1980,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"post-1970","E-"
"1971","LL_ELVI_9",13.697585105896,18.1901512145996,31.8877372741699,"00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",3,3,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1972","LL_ELVI_9",13.697585105896,18.1901512145996,31.8877372741699,"00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",4,3,1,1,"6/30/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1973","LL_ELVI_9",13.697585105896,18.1901512145996,31.8877372741699,"00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",3,3,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1974","LL_ELVI_9",13.697585105896,18.1901512145996,31.8877372741699,"00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",4,3,1,1,"6/30/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1975","LL_AGHY_29",13.697585105896,18.1901512145996,31.8877372741699,"LL00322017","AGHY","00322017","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Colorado River, Austin.",NA,NA,1936,4,30,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",29,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"1","A. hyemalis",1930,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E-"
"1976","BRIT_ELVI_68",13.697585105896,18.1901512145996,31.8877372741699,"BRIT414993","ELVI","BRIT414993","Geyata Ajilvsgi","Ajilvsgi","Geyata","Geyata Ajilvsgi","G Ajilvsgi","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Waller Creek, city of Austin.",30.294938,-97.727622,1974,9,12,"seed",2,0,0,0,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector316","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"BRIT","ELVI",68,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1970,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"post-1970","E-"
"1977","OKL_ELVI_96",13.697585105896,18.1901512145996,31.8877372741699,"OKL49543;;CLYork47008","ELVI","OKL49543","C.L. York","York","C.L.","C.L. York","C York","Travis County, Texas, USA","USA","Texas","Travis County","Travis",NA,"along Colorado River banks under shade of trees below Tom Miller dam",NA,NA,1947,7,5,"seed",4,2,1,0,"09/12/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector171","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"OKL","ELVI",96,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"3","E. virginicus",1940,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E+"
"1978","LL_AGHY_32",13.697585105896,18.1901512145996,31.8877372741699,"LL00322015","AGHY","00322015","Annie A. [Sister Joseph Marie] Armer","Armer","Annie","Annie Armer","A Armer","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin: Colorado River floodplain.",NA,NA,1929,4,23,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector5","County",-97.6982272,30.2097015,"administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",32,NA,0,5293,0,32844,28363,27602,24153,3038,7088,11906,787,29870,8504,34301,9128,11330,343,"1","A. hyemalis",1920,32844,28363,27602,24153,34301,9128,43429,234550,112962,33.3229588573865,48.1611596674483,18.5158814751652,NA,NA,"pre-1970","E-"
"1979","AM_ELVI_75",14.3471231460571,18.9801216125488,33.3272438049316,"TAES166747","ELVI","TAES166747","Denise Redder","Redder","Denise","Denise Redder","D Redder","Bosque County, Texas, United States","United States","Texas","Bosque County","Bosque",NA,NA,NA,NA,1982,7,5,"seed",3,0,0,0,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector218","County",-97.6982272,31.8507607,"administrative_area_level_2","approximate","bosque county, tx, usa",32.207403,31.5877619,-97.2767158,-98.0054619,"AM","ELVI",75,NA,0,532,0,4188,1431,306,62,5,11394,60389,475,306,139074,3612,3463,5201,175,"3","E. virginicus",1980,4188,1431,306,62,3612,3463,7075,230613,5987,94.3359654486087,2.59612424277903,3.06791030861226,NA,NA,"post-1970","E-"
"1980","AM_AGHY_50",13.9646511077881,18.1331691741943,32.0978202819824,"TAES266504","AGHY","TAES266504","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"USA, Texas, Wise County. LBJ National Grasslands, Unit 14. Growing near pond.",NA,NA,2004,5,15,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"AM","AGHY",50,NA,0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"1","A. hyemalis",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.12570972985116,3.1415319152685,"post-1970","E-"
"1981","BRIT_AGHY_213_a",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT13172","AGHY","BRIT13172","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 71. Growing in deep loose sand. Research site: LBJ National Grasslands",33.301797,-97.615241,2005,5,29,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",213,"a",0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"1","A. hyemalis",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.29221268329641,3.12259110310409,"post-1970","E+"
"1982","BRIT_ELVI_72",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT12814","ELVI","BRIT12814","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"Old Decatur Rd ca 0.3 mi S of Co Rd 2175.",33.2782,-97.6009,2003,6,16,"seed",1,1,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","ELVI",72,NA,0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"3","E. virginicus",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.00766001682649,3.09704303088233,"post-1970","E+"
"1983","BRIT_AGHY_212_a",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT13169","AGHY","BRIT13169","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 14. Growing near pond. Research site: LBJ National Grasslands",33.4131,-97.6572,2004,5,15,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",212,"a",0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"1","A. hyemalis",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.12570972985116,3.1415319152685,"post-1970","E-"
"1984","BRIT_AGHY_214",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT35113","AGHY","BRIT35113","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 14. Research site: LBJ National Grasslands",33.411413,-97.660268,2006,5,15,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",214,NA,0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"1","A. hyemalis",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.46400144478753,3.13932949524938,"post-1970","E-"
"1985","BRIT_ELVI_11",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT259162","ELVI","BRIT259162","Bob O'Kennon","O'Kennon","Bob","Bob O'Kennon","B O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"Lyndon B. Johnson National Grasslands, Unit 71s; 0.01 miles south of Fs 920.",33.303218,33.303218,2013,12,12,"seed",3,0,0,0,"03/11/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector88","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","ELVI",11,NA,0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"3","E. virginicus",2010,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,8.4158873770499,2.72439356364774,"post-1970","E-"
"1986","BRIT_AGHY_211",13.9646511077881,18.1331691741943,32.0978202819824,"BRIT50650","AGHY","BRIT50650","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 66. Research site: LBJ National Grasslands",33.370665,-97.53941,2003,5,17,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733","County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",211,NA,0,1563,0,7865,5722,2818,252,2917,32061,154,62,1383,134939,36004,1106,90,87,"1","A. hyemalis",2000,7865,5722,2818,252,36004,1106,37110,227023,16657,76.3164965664272,7.33714205168639,16.3463613818864,7.00766001682649,3.09704303088233,"post-1970","E+"
"1987","BRIT_AGHY_193",15.1714725494385,19.9585571289062,35.1300315856934,"BRIT10492","AGHY","BRIT10492","J. Quayle","Quayle","J.","J. Quayle","J Quayle","Montague County, Texas, United States","United States","Texas","Montague County","Montague",NA,NA,NA,NA,2010,4,29,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector464","County",-97.6982272,33.6460993,"administrative_area_level_2","approximate","montague county, tx, usa",33.9915529,33.433681,-97.484136,-97.979046,"BRIT","AGHY",193,NA,0,1131,0,4779,2572,602,59,97,58786,119,55,3679,147829,4621,1662,26,72,"1","A. hyemalis",2010,4779,2572,602,59,4621,1662,6283,226089,8012,93.6772686862253,3.54373720083684,2.77899411293783,4.26424991927958,3.16202911242918,"post-1970","E-"
"1988","KANU_ELVI_86",15.38503074646,23.7911643981934,39.176197052002,"KANU0015731","ELVI","KANU0015731","S. Stephens","Stephens","S.","S. Stephens","S Stephens","McPherson County, Kansas, United States","United States","Kansas","McPherson County","McPherson",NA,"Lindsborg, 2 mi S, 4.5 mi W",38.54849,-97.76073,1969,7,21,"seed",5,0,0,0,"10/05/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821","County",-97.6982272,38.3164433,"administrative_area_level_2","approximate","mcpherson county, ks, usa",38.6100939,38.1733599,-97.371592,-97.925256,"KANU","ELVI",86,NA,0,1406,0,9490,10041,4397,1956,73,3059,0,0,0,17786,525,164090,98,402,"3","E. virginicus",1960,9490,10041,4397,1956,525,164090,164615,213323,25884,10.6992682458057,12.1337127267102,77.1670190274841,NA,NA,"pre-1970","E-"
"1989","AM_AGHY_69",15.38503074646,23.7911643981934,39.176197052002,"TAES118070","AGHY","TAES118070","Robert Lonard","Lonard","Robert","Robert Lonard","R Lonard","McPherson County, Kansas, United States","United States","Kansas","McPherson County","McPherson",NA,NA,NA,NA,1970,5,31,"seed",4,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector724","County",-97.6982272,38.3164433,"administrative_area_level_2","approximate","mcpherson county, ks, usa",38.6100939,38.1733599,-97.371592,-97.925256,"AM","AGHY",69,NA,0,1406,0,9490,10041,4397,1956,73,3059,0,0,0,17786,525,164090,98,402,"1","A. hyemalis",1970,9490,10041,4397,1956,525,164090,164615,213323,25884,10.6992682458057,12.1337127267102,77.1670190274841,NA,NA,"post-1970","E-"
"1990","KANU_AGHY_114",13.8278818130493,21.8882465362549,35.7161293029785,"KANU00343133","AGHY","KANU00343133","Jeff Elliott","Elliott","Jeff","Jeff Elliott","J Elliott","Saline County, Kansas, United States","United States","Kansas","Saline County","Saline",NA,"Brookville, 7 mi S, 1 mi E",38.6663889,-97.8488889,2003,7,5,"seed",5,0,0,0,"10/28/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector414","County",-97.6982272,38.8174853,"administrative_area_level_2","approximate","saline county, ks, usa",38.958395,38.608923,-97.371614,-97.9289669,"KANU","AGHY",114,NA,0,1052,0,9875,7602,4893,3950,41,4550,13,40,0,55404,609,123563,229,38,"1","A. hyemalis",2000,9875,7602,4893,3950,609,123563,124172,211859,26320,28.9659632113812,12.4233570440718,58.6106797445471,12.7372450544938,57.6142623159743,"post-1970","E-"
"1991","KANU_AGHY_127",13.8278818130493,21.8882465362549,35.7161293029785,"KANU00112792","AGHY","KANU00112792","C.C. Freeman","Freeman","C.C.","C.C. Freeman","C Freeman","Saline County, Kansas, United States","United States","Kansas","Saline County","Saline",NA,"Brookville, 0.5 mi N, 0.5 mi E; Brookville Cemetery",38.782788,-97.856091,1995,7,2,"seed",5,0,0,0,"10/18/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector127","County",-97.6982272,38.8174853,"administrative_area_level_2","approximate","saline county, ks, usa",38.958395,38.608923,-97.371614,-97.9289669,"KANU","AGHY",127,NA,0,1052,0,9875,7602,4893,3950,41,4550,13,40,0,55404,609,123563,229,38,"1","A. hyemalis",1990,9875,7602,4893,3950,609,123563,124172,211859,26320,28.9659632113812,12.4233570440718,58.6106797445471,12.3053540326349,58.8084527917152,"post-1970","E-"
"1992","KANU_ELVI_89",14.0871734619141,22.5951118469238,36.6822853088379,"KANU0015577","ELVI","KANU0015577","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Ottawa County, Kansas, United States","United States","Kansas","Ottawa County","Ottawa",NA,"Bennington, 5 mi N, 1 mi E",39.10658,-97.5749,1972,8,16,"seed",2,2,1,1,"10/11/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821","County",-97.6982272,39.1493836,"administrative_area_level_2","approximate","ottawa county, ks, usa",39.3067741,38.957852,-97.3698389,-97.9316141,"KANU","ELVI",89,NA,0,2169,0,6973,3459,1577,226,11,9569,31,23,0,23683,246,161756,1146,17,"3","E. virginicus",1970,6973,3459,1577,226,246,161756,162002,210886,12235,17.378583689766,5.80171277372609,76.8197035365079,NA,NA,"post-1970","E+"
"1993","KANU_AGHY_122",14.0982789993286,23.0933380126953,37.1916160583496,"KANU0011144","AGHY","KANU0011144","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Cloud County, Kansas, United States","United States","Kansas","Cloud County","Cloud",NA,"Miltonvale 0.5mi N 3.0mi W",39.35734,-97.5133,1971,6,16,"seed",5,0,0,0,"10/21/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector821","County",-97.6982272,39.4795571,"administrative_area_level_2","approximate","cloud county, ks, usa",39.654043,39.306011,-97.3683739,-97.931964,"KANU","AGHY",122,NA,0,531,0,5619,1720,1018,59,80,9172,0,22,7,114814,712,76061,78,16,"1","A. hyemalis",1970,5619,1720,1018,59,712,76061,76773,209909,8416,59.4162232205384,4.00935643540772,36.5744203440539,NA,NA,"post-1970","E-"
"1994","KANU_ELVI_44",14.0982789993286,23.0933380126953,37.1916160583496,"KANU00114042","ELVI","KANU00114042","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Cloud County, Kansas, United States","United States","Kansas","Cloud County","Cloud",NA,"Concordia, 1 mi N along US 81 on N side of Republican River",39.590123,-97.657211,1995,8,17,"seed",2,2,1,1,"8/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector127","County",-97.6982272,39.4795571,"administrative_area_level_2","approximate","cloud county, ks, usa",39.654043,39.306011,-97.3683739,-97.931964,"KANU","ELVI",44,NA,0,531,0,5619,1720,1018,59,80,9172,0,22,7,114814,712,76061,78,16,"3","E. virginicus",1990,5619,1720,1018,59,712,76061,76773,209909,8416,59.4162232205384,4.00935643540772,36.5744203440539,4.06176009604162,36.0951650477112,"post-1970","E+"
"1995","KANU_ELVI_84",14.0982789993286,23.0933380126953,37.1916160583496,"KANU0033510","ELVI","KANU0033510","I.A. Ungar","Ungar","I.A.","I.A. Ungar","I Ungar","Cloud County, Kansas, United States","United States","Kansas","Cloud County","Cloud",NA,"T05S R04W SEC17 NW4",NA,NA,1964,8,12,"seed",3,0,0,0,"10/05/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector394","County",-97.6982272,39.4795571,"administrative_area_level_2","approximate","cloud county, ks, usa",39.654043,39.306011,-97.3683739,-97.931964,"KANU","ELVI",84,NA,0,531,0,5619,1720,1018,59,80,9172,0,22,7,114814,712,76061,78,16,"3","E. virginicus",1960,5619,1720,1018,59,712,76061,76773,209909,8416,59.4162232205384,4.00935643540772,36.5744203440539,NA,NA,"pre-1970","E-"
"1996","KANU_ELVI_20",14.1259546279907,23.2442626953125,37.3702163696289,"KANU0015624","ELVI","KANU0015624","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Republic County, Kansas, United States","United States","Kansas","Republic County","Republic",NA,"Courtland, 8.5 mi S",39.65993,-97.89477,1971,8,19,"seed",5,0,0,0,"10/03/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector821","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"KANU","ELVI",20,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"3","E. virginicus",1970,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,NA,NA,"post-1970","E-"
