"","lon","lat","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code","NO3_mean","NH4_mean","TIN_mean"
"1751",-97.179026,40.4930367,"BRIT_AGHY_549","NLU0384967","AGHY","NLU0384967","Steven P. Churchill","Churchill","Steven","Steven Churchill","S Churchill","Saline County, Nebraska, United States","United States","Nebraska","Saline County","Saline",NA,"3.8 miles north of Wilber on Hwy 103 (old Hwy 82)",40.536465,-96.960584,1974,6,13,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,146.623,NA,NA,NA,"Scorer19","Collector788"," County","administrative_area_level_2","approximate","saline county, ne, usa",40.698626,40.349585,-96.9122061,-97.368805,"BRIT","AGHY",549,NA,14.9445219039917,27.0720653533936,42.0165863037109
"1752",-97.179026,40.4930367,"KANU_ELVI_142","KANU00183957","ELVI","KANU00183957","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Saline County, Nebraska, United States","United States","Nebraska","Saline County","Saline",NA,"Wilber, 1 mi E",40.48167,-96.94067,1971,9,24,"seed",5,0,0,0,"11/15/23","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821"," County","administrative_area_level_2","approximate","saline county, ne, usa",40.698626,40.349585,-96.9122061,-97.368805,"KANU","ELVI",142,NA,14.9445219039917,27.0720653533936,42.0165863037109
"1753",-97.179026,43.3355563,"KANU_ELVI_198","KANU00183907","ELVI","KANU00183907","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Turner County, South Dakota, United States","United States","South Dakota","Turner County","Turner",NA,"Turkey Ridge, 1 mi N",43.2581,-97.27917,1971,8,29,"seed",2,2,1,1,"1/19/24","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector821"," County","administrative_area_level_2","approximate","turner county, sd, usa",43.500113,43.0831239,-96.9239379,-97.4014501,"KANU","ELVI",198,NA,13.2761669158936,24.8838043212891,38.1599731445312
"1754",-97.2861572,40.6536172,"MO_ELVI_49","StevenPChurchill2078-C","ELVI","tevenPChurchill2078-C","Steven P. Churchill","Churchill","Steven","Steven Churchill","S Churchill","Friend, Saline County, Nebraska, USA","USA","Nebraska","Saline County","Saline","Friend","2 miles West of Friend on Highway 33. Grass along roadside ditch with Solidago missouriensis & Bromus inermis",NA,NA,1973,7,29,"seed",4,0,0,0,"5/26/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector788"," County","locality","approximate","friend, ne 68359, usa",40.658212,40.6402941,-97.272923,-97.297643,"MO","ELVI",49,NA,14.4597291946411,26.6052742004395,41.0650062561035
"1755",-97.3516558,28.5673709,"BRIT_AGHY_169","BRIT408721","AGHY","BRIT408721","Geyata Ajilvsgi","Ajilvsgi","Geyata","Geyata Ajilvsgi","G Ajilvsgi","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"West of Coleta Creek and north of Hwy. 59, approx. 13 mi. west of Victoria",NA,NA,1976,4,6,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector316"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"BRIT","AGHY",169,NA,11.5290689468384,16.605447769165,28.1345176696777
"1756",-97.3516558,28.5673709,"LL_AGHY_48","LL00442335","AGHY","00442335","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"N and W of curve in main loop road in SE 1/4 of Parks Ranch, ca. 3.6 airmiles S to SSW of jct. US Rt. 59 and F. M. 2506 at Fannin. Fannin Quadrangle.",28.64467,-97.24578,2004,4,21,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","AGHY",48,NA,11.5290689468384,16.605447769165,28.1345176696777
"1757",-97.3516558,28.5673709,"LL_ELVI_57","00197002","ELVI","00197002","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"Along backwater area of large oxbow pond on S edge of San Antonio River floodplain, W arm of Gibson Lake, 500 ft. E of access road on Welder Ranch, ca. 1.5 airmiles N of St. Rt. 239 crossing of Goliad-Refugio county line. Lott Lake Quadrangle.",28.56703,-97.17658,2004,5,26,"seed",4,3,1,1,"7/7/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",57,NA,11.5290689468384,16.605447769165,28.1345176696777
"1758",-97.3516558,28.5673709,"LL_ELVI_48","00496525","ELVI","00496525","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"E edge of parking area for Vaquero Campground, W side of San Antonio River ca. 0.25 airmiles NW of US Rt. 183 bridge, SW part of Goliad State Park.",28.65208,-97.38781,2016,5,6,"seed",4,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector885"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",48,NA,11.5290689468384,16.605447769165,28.1345176696777
"1759",-97.3516558,28.5673709,"LL_ELVI_48","00496525","ELVI","00496525","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"E edge of parking area for Vaquero Campground, W side of San Antonio River ca. 0.25 airmiles NW of US Rt. 183 bridge, SW part of Goliad State Park.",28.65208,-97.38781,2016,5,6,"seed",6,1,1,1,"7/7/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",48,NA,11.5290689468384,16.605447769165,28.1345176696777
"1760",-97.3516558,28.5673709,"LL_ELVI_57","00197002","ELVI","00197002","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"Along backwater area of large oxbow pond on S edge of San Antonio River floodplain, W arm of Gibson Lake, 500 ft. E of access road on Welder Ranch, ca. 1.5 airmiles N of St. Rt. 239 crossing of Goliad-Refugio county line. Lott Lake Quadrangle.",28.56703,-97.17658,2004,5,26,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector885"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",57,NA,11.5290689468384,16.605447769165,28.1345176696777
"1761",-97.3516558,28.5673709,"LL_AGHY_47","LL00312187","AGHY","00312187","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"Near Goliad, Texas.",NA,NA,1931,4,5,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector913"," County","administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","AGHY",47,NA,11.5290689468384,16.605447769165,28.1345176696777
"1762",-97.3516558,29.1235194,"LL_AGHY_100","LL00312198","AGHY","00312198","Marshall C. Johnston","Johnston","Marshall","Marshall Johnston","M Johnston","Dewitt County, Texas, United States","United States","Texas","Dewitt County","Dewitt",NA,"Near Hochheim on side road just off U. S. highway 183.",NA,NA,1961,1,1,"seed",5,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector597"," County","administrative_area_level_2","approximate","dewitt county, tx, usa",29.384488,28.8133001,-96.976378,-97.75511,"LL","AGHY",100,NA,12.3634634017944,17.0778961181641,29.4413585662842
"1763",-97.3516558,30.0458708,"AM_AGHY_1","TAES36966","AGHY","TAES36966","B. C. Tharp","Tharp","B.","B. Tharp","B Tharp","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,NA,NA,NA,1941,5,9,"seed",4,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector99"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"AM","AGHY",1,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1764",-97.3516558,30.0458708,"LL_ELVI_101","00499747","ELVI","00499747","William R. Carr","Carr","William","William Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"W side of paved road on W side Buescher Lake, ca. 0.6 airmiles N of jct. St. Rt. 71 and F.M. 153, SW edge of Buescher State Park.",30.04236,-97.15903,2016,6,16,"seed",4,0,0,0,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","ELVI",101,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1765",-97.3516558,30.0458708,"LL_AGHY_82","LL00496184","AGHY","00496184","William R. Carr","Carr","William","William Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"N side of an E-W stretch of Park Road 1-C, ca. 0.5-0.6 airmiles E of jct. Ann Powell Road (Co. Rd. 174), Buescher State Park.",30.05403,-97.16664,2016,4,14,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","AGHY",82,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1766",-97.3516558,30.0458708,"LL_AGHY_89","LL00322021","AGHY","00322021","Hugh H. Duval","Duval","Hugh","Hugh Duval","H Duval","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"Bastrop County. Pine hills.",NA,NA,1921,1,1,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector364"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","AGHY",89,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1767",-97.3516558,30.0458708,"LL_AGHY_93","LL00312195","AGHY","00312195","William R. Carr","Carr","William","William Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"Powerline opening in woodland, ca. 200 ft. WSW of present park HQ site, Bastrop State Park. Bastrop Quadrangle.",30.10917,-97.28694,1992,5,13,"seed",6,4,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","AGHY",93,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1768",-97.3516558,30.0458708,"AM_AGHY_3","TAES187948","AGHY","TAES187948","W. R. Carr","Carr","W.","W. Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,NA,NA,NA,1985,4,13,"seed",4,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"AM","AGHY",3,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1769",-97.3516558,30.0458708,"LL_AGHY_88_a","LL00322022","AGHY","00322022","Walter V. Brown","Brown","Walter","Walter Brown","W Brown","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"5 mi. S of Bastrop, Route 304.",NA,NA,1969,5,2,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector882"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","AGHY",88,"a",13.5108232498169,17.7114200592041,31.2222423553467
"1770",-97.3516558,30.0458708,"BRIT_AGHY_219","BRIT408704","AGHY","BRIT408704","W. R. Carr","Carr","W.","W. Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"On NE side of road to Sim Gideon Power Plant at Lake Bastrop, 0.5 mi. NW of St. Rt. 21. Lake Bastrop Quadrangle.",NA,NA,1986,4,22,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"BRIT","AGHY",219,NA,13.5108232498169,17.7114200592041,31.2222423553467
"1771",-97.3516558,32.7732044,"BRIT_ELVI_61","BRIT418521","ELVI","BRIT418521","P. J. Barbour","Barbour","P.","P. Barbour","P Barbour","Tarrant County, Texas, United States","United States","Texas","Tarrant County","Tarrant",NA,"Arlington: Southwest Nature Preserve.",32.66558,-97.22306,2015,9,26,"seed",5,3,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector651"," County","administrative_area_level_2","approximate","tarrant county, tx, usa",32.994194,32.548666,-97.031007,-97.550582,"BRIT","ELVI",61,NA,14.6215715408325,19.2038040161133,33.8253746032715
"1772",-97.3516558,35.254964,"AM_AGHY_88","TAES113366","AGHY","TAES113366","Paul Nighswonger","Nighswonger","Paul","Paul Nighswonger","P Nighswonger","Cleveland County, Oklahoma, United States","United States","Oklahoma","Cleveland County","Cleveland",NA,NA,NA,NA,1968,6,5,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector674"," County","administrative_area_level_2","approximate","cleveland county, ok, usa",35.3773681,34.927417,-97.1415941,-97.6714629,"AM","AGHY",88,NA,16.3497695922852,22.1174221038818,38.4671897888184
"1773",-97.3516558,38.0025215,"KANU_AGHY_57","KANU0011089","AGHY","KANU0011089","Ronald L McGregor","McGregor","Ronald","Ronald McGregor","R McGregor","Harvey County, Kansas, United States","United States","Kansas","Harvey County","Harvey",NA,"Burrton, 3 mi N",38.0674,-97.66977,1959,6,25,"seed",4,1,1,0,"10/05/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector726"," County","administrative_area_level_2","approximate","harvey county, ks, usa",38.175081,37.9120019,-97.1524759,-97.7022129,"KANU","AGHY",57,NA,16.4741554260254,25.2373790740967,41.7115325927734
"1774",-97.3516558,43.6310744,"KANU_ELVI_10","KANU00183697","ELVI","KANU00183697","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","McCook County, South Dakota, United States","United States","South Dakota","McCook County","McCook",NA,"Montrose, 4.5 mi N",43.76379,-97.18333,1971,8,28,"seed",5,2,1,0,"09/28/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector821"," County","administrative_area_level_2","approximate","mccook county, sd, usa",43.8490589,43.4996589,-97.128998,-97.6090959,"KANU","ELVI",10,NA,13.2803478240967,25.4763851165771,38.7567329406738
"1775",-97.4030193,27.796399,"AM_AGHY_136","TAES245","AGHY","TAES245","S. M. Tracy","Tracy","S.","S. Tracy","S Tracy","Corpus Christi, Nueces County, Texas, United States","United States","Texas","Nueces County","Nueces","Corpus Christi","Corpus Christi.",NA,NA,1905,4,25,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector829"," County","locality","approximate","corpus christi, tx, usa",27.9273154,27.4684917,-96.9677904,-97.7534762,"AM","AGHY",136,NA,10.8835926055908,15.1398591995239,26.0234527587891
"1776",-97.4394777,35.2225668,"OKL_ELVI_1","OKL275926;20009003;DA-AB-12100","ELVI","OKL275926","Amy Buthod","Buthod","Amy","Amy Buthod","A Buthod","Norman, Cleveland County, Oklahoma, USA","USA","Oklahoma","Cleveland County","Cleveland","Norman","Hall Park neighborhood, SW side of northern lake Degraded grassland",NA,-35.236657,2019,6,18,"seed",5,5,1,1,"6/27/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11"," County","locality","approximate","norman, ok, usa",35.348324,35.1454631,-97.1769179,-97.547411,"OKL","ELVI",1,NA,16.2544479370117,21.9258651733398,38.1803131103516
"1777",-97.4394777,35.2225668,"BRIT_AGHY_130","CherylALawson,GJGoodman,JRMassey276;May30,1970","AGHY","CherylALawson,GJGoodman,JRMassey276;May30,1970","Cheryl A. Lawson, G. J. Goodman, ","Goodman,","Cheryl","Cheryl Goodman,","C Goodman,","Norman, Cleveland County, Oklahoma, USA","USA","Oklahoma","Cleveland County","Cleveland","Norman","Perennial; lowland. Abandoned portion of Westheimer Field.",NA,NA,1970,5,30,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector128"," County","locality","approximate","norman, ok, usa",35.348324,35.1454631,-97.1769179,-97.547411,"BRIT","AGHY",130,NA,16.2544479370117,21.9258651733398,38.1803131103516
"1778",-97.5091611,28.0366818,"OKL_AGHY_58","OKL201874;;CynthiaLSimpkins65","AGHY","OKL201874","Cynthia L. Simpkins","Simpkins","Cynthia","Cynthia Simpkins","C Simpkins","Sinton, San Patricio County, Texas, USA","USA","Texas","San Patricio County","San Patricio","Sinton","Found in sandy loam soil at the Welder Wildlife Foundation Headquarters, 7 miles from Sinton on Hwy 77. Related species were Paspalum plicatulum, Dicanthelium spp., Bromus spp., and Forbs.",NA,NA,1992,4,11,"seed",4,1,1,0,"6/17/22","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector158"," County","locality","approximate","sinton, tx, usa",28.0766881,28.0108259,-97.4835661,-97.540962,"OKL","AGHY",58,NA,10.6798982620239,15.1903734207153,25.8702716827393
"1779",-97.5247243,27.9999695,"AM_ELVI_169","TAES86825","ELVI","TAES86825","Frank W. Gould","Gould","Frank","Frank Gould","F Gould","San Patricio County, Texas, United States","United States","Texas","San Patricio County","San Patricio",NA,NA,NA,NA,1962,5,11,"seed",5,5,1,1,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector294"," County","administrative_area_level_2","approximate","san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.9087738,"AM","ELVI",169,NA,10.6829652786255,15.1468515396118,25.8298168182373
"1780",-97.5247243,27.9999695,"BRIT_ELVI_9","BRIT415780","ELVI","BRIT415780","F. W. Gould","Gould","F.","F. Gould","F Gould","San Patricio County, Texas, United States","United States","Texas","San Patricio County","San Patricio",NA,"In vicinity of old camphouse and well, growing in shade of oaks; Welder Wildlife Refuge, near Sinton.",NA,NA,1958,5,22,"seed",5,5,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector294"," County","administrative_area_level_2","approximate","san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.9087738,"BRIT","ELVI",9,NA,10.6829652786255,15.1468515396118,25.8298168182373
"1781",-97.5247243,27.9999695,"AM_AGHY_152","TAES81181","AGHY","TAES81181","F. W. Gould ","Gould","F.","F. Gould","F Gould","San Patricio County, Texas, United States","United States","Texas","San Patricio County","San Patricio",NA,NA,NA,NA,1958,4,16,"seed",4,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector294"," County","administrative_area_level_2","approximate","san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.9087738,"AM","AGHY",152,NA,10.6829652786255,15.1468515396118,25.8298168182373
"1782",-97.5247243,27.9999695,"AM_ELVI_167","TAES148118","ELVI","TAES148118","S. R. Hill","Hill","S.","S. Hill","S Hill","San Patricio County, Texas, United States","United States","Texas","San Patricio County","San Patricio",NA,NA,NA,NA,1976,4,30,"seed",5,4,1,1,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector802"," County","administrative_area_level_2","approximate","san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.9087738,"AM","ELVI",167,NA,10.6829652786255,15.1468515396118,25.8298168182373
"1783",-97.5247243,27.9999695,"BRIT_AGHY_203","BRIT408692","AGHY","BRIT408692","V. L. Cory","Cory","V.","V. Cory","V Cory","San Patricio County, Texas, United States","United States","Texas","San Patricio County","San Patricio",NA,"3 3/4 miles southeast of St. Paul",NA,NA,1949,3,30,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector864"," County","administrative_area_level_2","approximate","san patricio county, tx, usa",28.179461,27.8211049,-97.1351339,-97.9087738,"BRIT","AGHY",203,NA,10.6829652786255,15.1468515396118,25.8298168182373
"1784",-97.5247243,29.4834878,"LL_ELVI_108","00443018","ELVI","00443018","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Gonzales County, Texas, United States","United States","Texas","Gonzales County","Gonzales",NA,"Gonzales Co.",NA,NA,1929,7,14,"seed",3,0,0,0,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector99"," County","administrative_area_level_2","approximate","gonzales county, tx, usa",29.784658,29.1097651,-97.130517,-97.8587821,"LL","ELVI",108,NA,12.364670753479,16.5775413513184,28.9422130584717
"1785",-97.5247243,29.4834878,"LL_AGHY_95","LL00312196","AGHY","00312196","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Gonzales County, Texas, United States","United States","Texas","Gonzales County","Gonzales",NA,"Gonzales Co., marsh.",NA,NA,1929,4,28,"seed",3,3,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector99"," County","administrative_area_level_2","approximate","gonzales county, tx, usa",29.784658,29.1097651,-97.130517,-97.8587821,"LL","AGHY",95,NA,12.364670753479,16.5775413513184,28.9422130584717
"1786",-97.5247243,29.4834878,"LL_AGHY_94","LL00322024","AGHY","00322024","James B. McBryde","McBryde","James","James McBryde","J McBryde","Gonzales County, Texas, United States","United States","Texas","Gonzales County","Gonzales",NA,"Gonzales County.",NA,NA,1931,5,1,"seed",5,3,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector446"," County","administrative_area_level_2","approximate","gonzales county, tx, usa",29.784658,29.1097651,-97.130517,-97.8587821,"LL","AGHY",94,NA,12.364670753479,16.5775413513184,28.9422130584717
"1787",-97.5247243,31.134411,"AM_AGHY_4","TAES87742","AGHY","TAES87742","Simon E. Wolff","Wolff","Simon","Simon Wolff","S Wolff","Bell County, Texas, United States","United States","Texas","Bell County","Bell",NA,NA,NA,NA,1931,5,12,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector832"," County","administrative_area_level_2","approximate","bell county, tx, usa",31.320202,30.752363,-97.070057,-97.913847,"AM","AGHY",4,NA,13.849910736084,18.2591209411621,32.1090316772461
"1788",-97.5247243,31.134411,"AM_AGHY_6","TAES57267","AGHY","TAES57267","Simon E. Wolff","Wolff","Simon","Simon Wolff","S Wolff","Bell County, Texas, United States","United States","Texas","Bell County","Bell",NA,NA,NA,NA,1931,5,12,"seed",6,6,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector832"," County","administrative_area_level_2","approximate","bell county, tx, usa",31.320202,30.752363,-97.070057,-97.913847,"AM","AGHY",6,NA,13.849910736084,18.2591209411621,32.1090316772461
"1789",-97.5247243,35.9404623,"KANU_ELVI_1","KANU00183686","ELVI","KANU00183686","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Logan County, Oklahoma, United States","United States","Oklahoma","Logan County","Logan",NA,"Orlando, 3 mi S, 9.5 mi W",36.10526,-97.54832,1971,9,16,"seed",4,0,0,0,"09/26/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector821"," County","administrative_area_level_2","approximate","logan county, ok, usa",36.164777,35.7244009,-97.140455,-97.675768,"KANU","ELVI",1,NA,16.040319442749,23.3285713195801,39.3688926696777
"1790",-97.5247243,35.9404623,"LSU_ELVI_68","NO0033659","ELVI","NO0033659","Edith Beck","Beck","Edith","Edith Beck","E Beck","Logan County, Oklahoma, United States","United States","Oklahoma","Logan County","Logan",NA,"Guthrie [E of]",NA,NA,1938,6,19,"seed",5,0,0,0,"11/19/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector240"," County","administrative_area_level_2","approximate","logan county, ok, usa",36.164777,35.7244009,-97.140455,-97.675768,"LSU","ELVI",68,NA,16.040319442749,23.3285713195801,39.3688926696777
"1791",-97.5247243,35.9404623,"BRIT_AGPE_147","NLU0385098","AGPE","NLU0385098",NA,NA,NA,"NA NA",NA,"Logan County, Oklahoma, USA","USA","Oklahoma","Logan County","Logan",NA,NA,NA,NA,1970,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County","administrative_area_level_2","approximate","logan county, ok, usa",36.164777,35.7244009,-97.140455,-97.675768,"BRIT","AGPE",147,NA,16.040319442749,23.3285713195801,39.3688926696777
"1792",-97.5247243,40.1460895,"KANU_ELVI_144","KANU00183921","ELVI","KANU00183921","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Thayer County, Nebraska, United States","United States","Nebraska","Thayer County","Thayer",NA,"Alexandria, 3.5 mi W",40.24526,-97.45567,1972,8,5,"seed",3,3,1,1,"1/3/24","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector821"," County","administrative_area_level_2","approximate","thayer county, ne, usa",40.350647,40.001697,-97.368448,-97.82151,"KANU","ELVI",144,NA,14.3752021789551,24.4137268066406,38.7889289855957
"1793",-97.5247243,40.4710119,"KANU_AGHY_27","KANU00169692","AGHY","KANU00169692","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Fillmore County, Nebraska, United States","United States","Nebraska","Fillmore County","Fillmore",NA,"Fairmont, 2.5 mi W",40.63694,-97.63307,1971,6,21,"seed",5,0,0,0,"8/1/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector821"," County","administrative_area_level_2","approximate","fillmore county, ne, usa",40.698837,40.3503,-97.368311,-97.824942,"KANU","AGHY",27,NA,13.7548713684082,24.1702766418457,37.9251480102539
"1794",-97.5247243,40.7941448,"KANU_ELVI_134","KANU00183895","ELVI","KANU00183895","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","York County, Nebraska, United States","United States","Nebraska","York County","York",NA,"York, 0.5 mi N, 4 mi W",40.88083,-97.67334,1972,9,5,"seed",3,2,1,0,"11/9/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821"," County","administrative_area_level_2","approximate","york county, ne, usa",41.0469519,40.6984931,-97.368072,-97.82629,"KANU","ELVI",134,NA,13.9950981140137,25.6192684173584,39.6143646240234
"1795",-97.5680595,41.1526688,"KANU_ELVI_37","KANU00183767","ELVI","KANU00183767","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Polk County, Nebraska, United States","United States","Nebraska","Polk County","Polk",NA,"Osceola, 9 mi N, 5 mi W",41.31012,-97.64401,1971,9,24,"seed",5,1,1,0,"8/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821"," County","administrative_area_level_2","approximate","polk county, ne, usa",41.396416,41.04648,-97.3680219,-97.8284179,"KANU","ELVI",37,NA,14.2317781448364,26.390905380249,40.6226844787598
